h_group_id,h_group_name,x_group_id,x_group_name,n_pdb_reps,n_afdb_reps,pdb_total_cys,afdb_total_cys,pdb_disulfide_pct,pdb_metal_pct,afdb_disulfide_pct,afdb_metal_pct
109.41,Ribosomal protein S12 methylthiotransferase accessory factor YcaO C-terminal domain,109,Repetitive alpha hairpins,1,1,1,1,0.00,0.00,0.00,0.00
1094.1,Polycomb protein Eed insertion domain,1094,Polycomb protein Eed insertion domain,0,1,0,4,,,0.00,0.00
109.42,E3 ubiquitin-protein ligase SHPRH first helical domain,109,Repetitive alpha hairpins,0,15,0,42,,,0.00,0.00
109.43,Helical insertion in sensor domain of histidine kinase VC_A0565,109,Repetitive alpha hairpins,1,0,2,0,0.00,0.00,,
109.44,Anaphase-promoting complex subunit 1 first helical domain,109,Repetitive alpha hairpins,3,22,26,165,0.00,0.00,0.00,0.00
109.45,Anaphase-promoting complex subunit 1 second helical domain,109,Repetitive alpha hairpins,2,6,10,30,0.00,0.00,0.00,0.00
109.46,Helical domain in TOPLESS related protein 2 (TPR2),109,Repetitive alpha hairpins,3,171,4,623,0.00,0.00,0.64,5.78
109.47,Helical C-terminal domain in magnesium chelatase catalytic subunit,109,Repetitive alpha hairpins,3,6,8,10,0.00,0.00,0.00,0.00
109.48,Taz1 helical domain,109,Repetitive alpha hairpins,1,0,5,0,0.00,0.00,,
109.49,Helical domain in acetyl-CoA carboxylase,109,Repetitive alpha hairpins,7,23,13,58,0.00,0.00,0.00,0.00
109.5,"adenylylcyclase associated protein, CAP-N",109,Repetitive alpha hairpins,0,22,0,46,,,4.35,0.00
109.50,Pre-mRNA-splicing factor 38A,109,Repetitive alpha hairpins,1,32,3,114,0.00,0.00,0.00,0.00
109.51,TssA helical domains,109,Repetitive alpha hairpins,4,10,4,23,25.00,0.00,0.00,0.00
1095.1,Copper resistance protein ScsC N-terminal region,1095,Copper resistance protein ScsC N-terminal region,0,12,0,18,,,0.00,0.00
109.52,FRIGIDA flowering-time regulator,109,Repetitive alpha hairpins,1,32,5,191,0.00,0.00,0.00,0.00
109.53,Peptidoglycan deacetylase Bd3279 N-terminal domain,109,Repetitive alpha hairpins,1,0,2,0,0.00,0.00,,
109.54,C-terminal tetramerization domain of Utp1/Utp21/Utp12/Utp13,109,Repetitive alpha hairpins,15,164,21,614,0.00,0.00,1.95,0.00
109.55,Immunity protein CdiI,109,Repetitive alpha hairpins,1,2,2,9,0.00,0.00,0.00,11.11
109.56,Uncharacterized protein LPG1670,109,Repetitive alpha hairpins,2,0,13,0,0.00,0.00,,
109.57,Sterol regulatory element-binding protein 1 (Sre1) C-terminal domain,109,Repetitive alpha hairpins,0,8,0,36,,,0.00,0.00
109.58,DNA repair protein Rev1 C-terminal domain,109,Repetitive alpha hairpins,3,15,6,38,0.00,0.00,0.00,0.00
109.59,Intraflagellar transport protein 80 (IFT80) C-terminal domain,109,Repetitive alpha hairpins,1,64,1,195,0.00,0.00,0.51,0.00
109.6,Ras GEF,109,Repetitive alpha hairpins,10,227,37,1345,0.00,0.00,0.00,0.00
109.60,RPAP3 C-terminal domain-like,109,Repetitive alpha hairpins,0,26,0,61,,,0.00,0.00
1096.1,Zinc transporter ZIP4 N-terminal domain,1096,Zinc transporter ZIP4 N-terminal domain,0,3,0,18,,,33.33,16.67
109.62,AFF4 C-terminal homology domain,109,Repetitive alpha hairpins,1,34,3,150,0.00,0.00,0.00,0.00
109.7,Cytochrome c oxidase subunit E,109,Repetitive alpha hairpins,3,55,4,119,0.00,0.00,5.04,0.00
1097.1,C-terminal subgroup One Signature (COS) domain,1097,C-terminal subgroup One Signature (COS) domain,1,6,1,48,0.00,0.00,0.00,45.83
109.8,Arp2/3 complex 16 KDa subunit ARPC5,109,Repetitive alpha hairpins,3,17,4,35,0.00,0.00,0.00,0.00
1098.1,Mid-cell-anchored protein Z (MapZ) extracellular domain 2,1098,Mid-cell-anchored protein Z (MapZ) extracellular domain 2,1,2,1,4,0.00,0.00,0.00,0.00
109.9,Hypothetical protein ST1625,109,Repetitive alpha hairpins,1,2,6,9,100.00,0.00,66.67,0.00
1099.1,RNase inhibitor Dip,1099,RNase inhibitor Dip,1,0,3,0,0.00,0.00,,
1.1,RIFT-related,1,cradle loop barrel,796,10030,2235,31236,39.02,0.18,43.19,0.30
1.10,HI0933 barrel domain-like,1,cradle loop barrel,2,9,2,13,0.00,0.00,0.00,0.00
1100.1,TIP41-like protein,1100,TIP41-like protein,2,23,5,96,0.00,0.00,4.17,9.38
110.1,DEATH domain,110,DEATH domain,55,317,101,754,0.99,0.00,13.66,0.13
1101.1,Uncharacterized protein LPG2271,1101,Uncharacterized protein LPG2271,1,2,2,6,0.00,0.00,0.00,0.00
110.2,Replication modulator SeqA-C,110,DEATH domain,1,16,2,19,0.00,0.00,0.00,0.00
110.3,SLED domain,110,DEATH domain,1,11,5,67,0.00,0.00,4.48,0.00
1103.1,uncharacterized protein LPG2148 insertion domain,1103,uncharacterized protein LPG2148 insertion domain,2,0,4,0,25.00,0.00,,
1104.1,Helicase Cch N-terminal domain,1104,Helicase Cch N-terminal domain,0,3,0,8,,,12.50,0.00
1105.1,Retinol uptake receptor STRA6,1105,Retinol uptake receptor STRA6,1,4,15,50,13.33,0.00,10.00,0.00
1106.1,RDS3 complex subunit 10,1106,RDS3 complex subunit 10,2,13,3,19,0.00,0.00,10.53,0.00
1107.1,Pilin,1107,Pilin,0,1,0,1,,,0.00,0.00
1108.1,Zuotin homology domain (ZHD),1108,Zuotin homology domain (ZHD),0,27,0,40,,,2.50,0.00
1109.1,Fe-S cluster binding domain in some xanthine oxidase family enzymes,1109,Fe-S cluster binding domain in some xanthine oxidase family enzymes,3,2,12,9,58.33,0.00,0.00,0.00
11.1,Immunoglobulin-related,11,Immunoglobulin-like beta-sandwich,2441,22576,6294,62831,75.18,0.30,62.57,0.28
11.10,TRAF domain-like,11,Immunoglobulin-like beta-sandwich,11,496,32,1562,15.63,0.00,4.23,0.06
1110.1,Flagellar hook subunit protein FlgE beta sandwich domain,1110,Flagellar hook subunit protein FlgE beta sandwich domain,0,1,0,1,,,100.00,0.00
1111.1,Trimeric intracellular cation (TRIC) channel,1111,Trimeric intracellular cation (TRIC) channel,3,28,7,103,0.00,0.00,0.00,0.00
11.12,Nicotinic receptor ligand binding domain-like,11,Immunoglobulin-like beta-sandwich,32,321,111,1204,89.19,0.00,84.14,0.00
1112.1,MshE c-di-GMP-binding domain,1112,MshE c-di-GMP-binding domain,1,1,1,1,0.00,0.00,0.00,0.00
11.13,Leukocidin-like,11,Immunoglobulin-like beta-sandwich,2,14,3,35,66.67,0.00,88.57,0.00
11.14,Ig-like domains in STT3,11,Immunoglobulin-like beta-sandwich,0,2,0,2,,,0.00,0.00
1114.1,Serine acetyltransferase N-terminal domain,1114,Serine acetyltransferase N-terminal domain,7,12,16,44,12.50,0.00,0.00,0.00
11.15,Perfringolysin O beta sandwich domain,11,Immunoglobulin-like beta-sandwich,5,3,5,4,20.00,0.00,50.00,0.00
11.16,N-terminal domain in A1 cistron-splicing factor AAR2,11,Immunoglobulin-like beta-sandwich,1,16,1,40,0.00,0.00,0.00,0.00
1116.1,Polycystin-mucolipin domain,1116,Polycystin-mucolipin domain,8,43,28,147,53.57,0.00,61.90,2.04
1117.1,Enhancer of polycomb-like protein 1 (Epl1) N-terminal domain,1117,Enhancer of polycomb-like protein 1 (Epl1) N-terminal domain,2,26,6,79,0.00,0.00,0.00,0.00
11.18,N-terminal domain in metallo-endopeptidase BACOVA_00663,11,Immunoglobulin-like beta-sandwich,2,2,2,3,50.00,0.00,33.33,0.00
1118.1,Anchorless fibronectin/fibrinogen binding protein C-terminal domain,1118,Anchorless fibronectin/fibrinogen binding protein C-terminal domain,1,82,3,194,0.00,0.00,2.58,0.00
1119.1,6-carboxyhexanoate-CoA ligase,1119,6-carboxyhexanoate-CoA ligase,1,27,3,89,0.00,0.00,5.62,0.00
11.2,C2 domain,11,Immunoglobulin-like beta-sandwich,51,2413,173,7889,31.79,0.00,6.02,0.30
11.20,"Accessory protein X4 (ORF8, ORF7a)",11,Immunoglobulin-like beta-sandwich,1,0,4,0,100.00,0.00,,
1120.1,KSHV ORF49 protein,1120,KSHV ORF49 protein,2,0,22,0,0.00,0.00,,
11.21,Ig-like domain in tailspike protein,11,Immunoglobulin-like beta-sandwich,3,12,3,25,0.00,0.00,68.00,0.00
11.22,Dispersin,11,Immunoglobulin-like beta-sandwich,1,1,2,2,100.00,0.00,100.00,0.00
11.23,Ig-like domain in envelope glycoprotein E2,11,Immunoglobulin-like beta-sandwich,5,0,27,0,85.19,0.00,,
1123.1,"Mitochondrial complex I, AGGG subunit",1123,"Mitochondrial complex I, AGGG subunit",1,0,1,0,0.00,0.00,,
11.24,N-terminal Ig-like domain in baseplate protein ORF48,11,Immunoglobulin-like beta-sandwich,2,1,3,2,0.00,0.00,0.00,0.00
1124.1,"Mitochondrial complex I, KFYI subunit",1124,"Mitochondrial complex I, KFYI subunit",0,2,0,2,,,0.00,0.00
11.25,Ig-like domain in hypothetical protein BACOVA_03992,11,Immunoglobulin-like beta-sandwich,1,0,2,0,0.00,0.00,,
11.26,Viral chemokine binding protein m3,11,Immunoglobulin-like beta-sandwich,5,0,26,0,30.77,0.00,,
1126.1,"Mitochondrial complex I, MWFE subunit",1126,"Mitochondrial complex I, MWFE subunit",3,4,4,7,0.00,0.00,0.00,0.00
11.27,C-terminal Ig-like domain in baseplate protein ORF48,11,Immunoglobulin-like beta-sandwich,1,0,1,0,0.00,0.00,,
1127.1,"Mitochondrial complex I, SGDH subunit",1127,"Mitochondrial complex I, SGDH subunit",0,6,0,12,,,0.00,0.00
11.28,Secreted protein CofJ,11,Immunoglobulin-like beta-sandwich,1,0,2,0,50.00,0.00,,
1128.1,LYR protein,1128,LYR protein,8,144,13,254,0.00,0.00,2.36,0.00
11.29,PUD homologs,11,Immunoglobulin-like beta-sandwich,0,2,0,4,,,0.00,0.00
1129.1,"Mitochondrial complex I, B17.2 subunit",1129,"Mitochondrial complex I, B17.2 subunit",5,7,5,8,0.00,0.00,0.00,0.00
1.13,Arginine N-succinyltransferase alpha chain C-terminal domain,1,cradle loop barrel,0,5,0,11,,,0.00,0.00
11.3,"Dextranase, N-terminal domain",11,Immunoglobulin-like beta-sandwich,1,0,2,0,100.00,0.00,,
11.30,HCV envelope glycoprotein E2,11,Immunoglobulin-like beta-sandwich,3,0,40,0,100.00,0.00,,
1130.1,"Mitochondrial complex I, PDSW subunit",1130,"Mitochondrial complex I, PDSW subunit",3,8,13,38,92.31,0.00,84.21,0.00
11.31,Beta-galactosidase LacA beta-sandwich domain,11,Immunoglobulin-like beta-sandwich,1,11,1,18,0.00,0.00,72.22,0.00
1131.1,"Mitochondrial complex I, B14.5b subunit",1131,"Mitochondrial complex I, B14.5b subunit",4,2,4,4,0.00,0.00,0.00,0.00
11.32,Calcium-dependent cell adhesion molecule-1 C-terminal domain,11,Immunoglobulin-like beta-sandwich,1,2,1,4,100.00,0.00,50.00,0.00
1132.1,"Mitochondrial complex I, B16.6 subunit",1132,"Mitochondrial complex I, B16.6 subunit",2,8,4,17,0.00,0.00,0.00,11.76
1133.1,Immunomodulator A46 N-terminal domain,1133,Immunomodulator A46 N-terminal domain,1,2,1,7,100.00,0.00,0.00,0.00
1134.1,C-terminal helical domain of alanine-tRNA ligase,1134,C-terminal helical domain of alanine-tRNA ligase,1,89,1,143,0.00,0.00,9.79,0.70
11.35,m04 immunoevasin,11,Immunoglobulin-like beta-sandwich,2,0,10,0,100.00,0.00,,
1135.1,Immune Mapped Protein 2 (IMP2),1135,Immune Mapped Protein 2 (IMP2),1,2,1,2,0.00,0.00,50.00,0.00
1136.1,ssRNA bacteriophage MS2 maturation protein,1136,ssRNA bacteriophage MS2 maturation protein,2,0,6,0,16.67,0.00,,
11.37,CBM58,11,Immunoglobulin-like beta-sandwich,1,0,1,0,0.00,0.00,,
1137.1,Tetrapyrrole methylase C-terminal domain,1137,Tetrapyrrole methylase C-terminal domain-like,22,235,46,517,6.52,0.00,3.68,0.00
1137.2,GckA/TtuD-like domain 2,1137,Tetrapyrrole methylase C-terminal domain-like,2,42,4,102,0.00,0.00,4.90,0.00
11.38,Hydrazine synthase alpha subunit middle domain,11,Immunoglobulin-like beta-sandwich,1,0,4,0,0.00,0.00,,
1138.1,Effector protein NleF,1138,Effector protein NleF,1,0,6,0,16.67,16.67,,
11.39,Minor structural protein 5 C-terminal Ig-like domain,11,Immunoglobulin-like beta-sandwich,0,1,0,1,,,100.00,0.00
1.14,Uncharacterized protein TM1086 C-terminal domain,1,cradle loop barrel,1,1,1,1,0.00,0.00,0.00,0.00
11.4,Antigen MPT63/MPB63 (immunoprotective extracellular protein),11,Immunoglobulin-like beta-sandwich,1,5,2,7,0.00,0.00,42.86,0.00
11.40,Immunoglobulin-like domain in paramyxoviruses fusion protein,11,Immunoglobulin-like beta-sandwich,27,0,131,0,70.99,0.00,,
11.41,Baseplate wedge protein gp6 Ig-like domain,11,Immunoglobulin-like beta-sandwich,0,1,0,1,,,0.00,0.00
1141.1,Glycosyl transferase TarS linker domain,1141,Glycosyl transferase TarS linker domain,0,3,0,7,,,28.57,0.00
11.42,beta-xylosidase (XylC) insertion domain,11,Immunoglobulin-like beta-sandwich,2,0,3,0,0.00,0.00,,
1142.1,Immunomodulating metalloprotease IMPa helical domain,1142,Immunomodulating metalloprotease IMPa helical domain,1,0,2,0,0.00,0.00,,
1143.1,beta sandwich domain in acetophenone carboxylase (Apc) alpha subunit,1143,beta sandwich domain in acetophenone carboxylase (Apc) alpha subunit,2,21,2,38,0.00,0.00,2.63,0.00
1144.1,Apc (acetophenone carboxylase) beta subunit C-terminal domain,1144,Apc (acetophenone carboxylase) beta subunit C-terminal domain,3,37,9,105,0.00,0.00,0.95,0.00
11.45,IBP (ice-binding protein) RIII_3 domain,11,Immunoglobulin-like beta-sandwich,0,2,0,7,,,71.43,0.00
1145.1,nigellin-1.1,1145,nigellin-1.1,1,15,6,97,100.00,0.00,96.91,0.00
1146.1,CRISPR-associated endonuclease C2c1 C-terminal domain,1146,CRISPR-associated endonuclease C2c1 C-terminal domain,3,0,3,0,0.00,0.00,,
1147.1,RNA polymerase II elongation factor ELL2 C-terminal domain,1147,RNA polymerase II elongation factor ELL2 C-terminal domain,2,28,2,52,0.00,0.00,0.00,0.00
1149.1,CRISPR-Cas system second helical domain,1149,CRISPR-Cas system second helical domain,3,6,8,10,37.50,0.00,10.00,0.00
1.15,Baseplate wedge protein gp7 domain V,1,cradle loop barrel,1,0,1,0,0.00,0.00,,
11.5,"Urease, beta-subunit",11,Immunoglobulin-like beta-sandwich,5,25,9,32,33.33,0.00,37.50,0.00
1150.1,"Rattusin, a novel defensin with intermolecular disulfides",1150,"Rattusin, a novel defensin with intermolecular disulfides",1,2,5,8,0.00,0.00,62.50,0.00
1151.1,Helical membrane domain in lipooligosaccharide phosphoethanolamine transferase A,1151,Helical membrane domain in lipooligosaccharide phosphoethanolamine transferase A,1,13,2,22,0.00,0.00,0.00,0.00
1152.1,a+b domain in conserved hypothetical protein Rv3899c,1152,a+b domain in conserved hypothetical protein Rv3899c,0,4,0,8,,,0.00,0.00
1153.1,Helical domain in conserved hypothetical protein Rv3899c,1153,Helical domain in conserved hypothetical protein Rv3899c,1,2,1,2,0.00,0.00,0.00,0.00
1155.1,Shisa 3 N-terminal domain,1155,Shisa 3 N-terminal domain,1,14,8,92,100.00,0.00,95.65,0.00
1156.1,EcoR124I HsdR C-terminal domain,1156,EcoR124I HsdR C-terminal domain,0,1,0,1,,,0.00,0.00
1157.1,Seb1 domain 2,1157,Seb1 domain 2,2,5,3,8,33.33,0.00,12.50,0.00
1158.1,Arenavirus glycoprotein GP2,1158,Arenavirus glycoprotein GP2,6,0,31,0,67.74,0.00,,
1159.1,Melanoregulin,1159,Melanoregulin,1,0,2,0,0.00,0.00,,
1.16,Baseplate wedge protein gp6 domain I,1,cradle loop barrel,1,5,1,12,100.00,0.00,0.00,0.00
1160.1,Endoglin orphan region (OR) domain,1160,Endoglin orphan region (OR) domain,5,7,15,16,13.33,0.00,37.50,0.00
1161.1,IreB,1161,IreB,0,2,0,3,,,66.67,0.00
1162.1,IcmW,1162,IcmW,1,0,1,0,0.00,0.00,,
1163.1,IcmS,1163,IcmS,1,0,4,0,0.00,0.00,,
1164.1,Hypothetical virulence protein,1164,Hypothetical virulence protein,1,1,1,1,0.00,0.00,0.00,0.00
1165.1,DotM cytosolic domain,1165,DotM cytosolic domain,1,0,2,0,0.00,0.00,,
1166.1,Potassium-transporting ATPase KdpC subunit,1166,Potassium-transporting ATPase KdpC subunit,0,30,0,35,,,2.86,0.00
1168.1,MERS-CoV helicase helical bundle domain,1168,MERS-CoV helicase helical bundle domain,2,0,3,0,33.33,0.00,,
1169.1,Procyclic specific surface antigen-2,1169,Procyclic specific surface antigen-2,2,7,16,32,93.75,0.00,93.75,0.00
1170.1,IL8-related,1170,IL8-related,43,111,175,477,92.00,0.00,96.65,0.00
1171.1,beta-herpesvirus envelope glycoprotein L (gL) N-terminal domain,1171,beta-herpesvirus envelope glycoprotein L (gL) N-terminal domain,1,0,5,0,100.00,0.00,,
1172.1,UL130 C-terminal domain,1172,UL131A-like,1,0,2,0,0.00,0.00,,
1172.2,UL131A,1172,UL131A-like,1,0,2,0,0.00,0.00,,
1173.1,UL128 C-terminal domain,1173,UL128 C-terminal domain,2,0,5,0,20.00,0.00,,
1174.1,Potassium channel TMEM175,1174,Potassium channel TMEM175,2,36,6,106,0.00,0.00,0.00,0.00
1175.1,Apolipoprotein N-acyltransferase transmembrane domain,1175,Apolipoprotein N-acyltransferase transmembrane domain,2,50,3,175,0.00,0.00,0.00,0.00
1176.1,Nitrogenase vanadium-iron protein delta chain,1176,Nitrogenase vanadium-iron protein delta chain,3,2,9,7,0.00,0.00,0.00,0.00
1177.1,lybatide 2,1177,lybatide 2,2,5,16,33,100.00,0.00,81.82,0.00
1178.1,Staphylococcal peroxidase inhibitor,1178,Staphylococcal peroxidase inhibitor,1,0,2,0,100.00,0.00,,
1179.1,TelC toxin domain,1179,TelC toxin domain,0,3,0,9,,,0.00,0.00
11.8,Osmotin-like,11,Immunoglobulin-like beta-sandwich,17,177,68,1154,75.00,0.00,81.11,0.09
1180.1,Flagellar biosynthetic protein FliP periplasmic domain,1180,Flagellar biosynthetic protein FliP periplasmic domain,0,2,0,3,,,0.00,0.00
1181.1,EMI domain,1181,EMI domain,0,7,0,41,,,100.00,0.00
1182.1,Cas5fv helical domain,1182,Cas5fv helical domain,1,0,2,0,0.00,0.00,,
1183.1,Rift Valley fever virus non-structural protein NS-S,1183,Rift Valley fever virus non-structural protein NS-S,2,0,7,0,0.00,0.00,,
1185.1,A hypothetical protein from Neisseria gonorrhoeae,1185,A hypothetical protein from Neisseria gonorrhoeae,0,3,0,5,,,0.00,0.00
1186.1,Avirulence protein AvrP123,1186,Avirulence protein AvrP123,1,0,10,0,0.00,10.00,,
1187.1,Phlebovirus glycoprotein Gn,1187,Phlebovirus glycoprotein Gn,4,0,69,0,97.10,0.00,,
1188.1,ZIP zinc transporter,1188,ZIP zinc transporter,1,234,1,953,0.00,0.00,6.09,0.21
1189.1,VSG (variant surface glycoprotein) N-terminal domain and haptoglobin-hemoglobin receptor,1189,VSG (variant surface glycoprotein) N-terminal domain and haptoglobin-hemoglobin receptor,18,218,102,1347,92.16,0.00,91.91,0.00
11.9,FAH,11,Immunoglobulin-like beta-sandwich,22,142,59,556,0.00,0.00,0.72,0.00
1191.1,UPF0253 protein YaeP,1191,UPF0253 protein YaeP,1,3,2,8,0.00,0.00,12.50,0.00
1192.1,RumA insert domain,1192,RumA insert domain,1,0,2,0,0.00,0.00,,
1193.1,Neutral trehalase N-terminal domain,1193,Neutral trehalase N-terminal domain,0,1,0,1,,,0.00,0.00
1194.1,C4H2C2-type zinc finger,1194,C4H2C2-type zinc finger,2,2,20,25,0.00,65.00,0.00,64.00
1195.1,Suppressor of hydroxyurea sensitivity protein 2,1195,Suppressor of hydroxyurea sensitivity protein 2,2,15,11,74,0.00,36.36,0.00,60.81
1197.1,Integral membrane glycerol 3-phosphate acyltransferase PlsY,1197,Integral membrane glycerol 3-phosphate acyltransferase PlsY,0,145,0,337,,,2.08,0.00
1198.1,BTA121,1198,BTA121,1,5,1,14,0.00,0.00,14.29,0.00
1.2,Capsid protein protrusion (P) domain,1,cradle loop barrel,25,0,48,0,47.92,0.00,,
1200.1,Type IX secretion system component GldM helical domain,1200,Type IX secretion system component GldM helical domain,1,0,1,0,0.00,0.00,,
1201.1,Peptide N-methyltransferase C-terminal helical domain,1201,Peptide N-methyltransferase C-terminal helical domain,1,0,1,0,0.00,0.00,,
1202.1,barrettide A,1202,barrettide A,1,4,4,22,100.00,0.00,100.00,0.00
1203.1,Shroom domain 2,1203,Shroom domain 2,3,61,6,184,0.00,0.00,3.26,1.09
1204.1,Bacteriocin pyocin-S2 N-terminal domain,1204,Bacteriocin pyocin-S2 N-terminal domain,0,1,0,3,,,0.00,0.00
1205.2,C-terminal domain of P. aeruginosa CdiA,1205,C-terminal domain of CdiA toxin,0,6,0,17,,,0.00,0.00
1206.1,Effector SdeA helical domain,1206,Effector SdeA helical domain,3,0,3,0,0.00,0.00,,
1207.1,MTHFR SAM-binding regulatory domain,1207,MTHFR SAM-binding regulatory domain,0,27,0,76,,,7.89,0.00
1208.1,Hypothetical protein RPA3313,1208,Hypothetical protein RPA3313,1,0,1,0,0.00,0.00,,
12.1,Glycosyl hydrolase domain,12,Glycosyl hydrolase domain-like,112,743,172,1409,26.74,0.00,36.69,0.99
12.2,"Hyaluronate lyase-like, C-terminal domain",12,Glycosyl hydrolase domain-like,6,25,10,101,10.00,0.00,59.41,0.00
12.3,supersandwich,12,Glycosyl hydrolase domain-like,104,743,293,2393,9.56,0.00,30.67,0.00
12.4,"V-region of surface antigen I/II (SA I/II, PAC)",12,Glycosyl hydrolase domain-like,3,0,3,0,0.00,0.00,,
12.5,ZU5/Nup98-C/GAIN-B autoproteolytic domain-related,12,Glycosyl hydrolase domain-like,7,240,28,893,35.71,0.00,57.56,0.00
12.6,Glycoside hydrolase family 127 middle domain-related,12,Glycosyl hydrolase domain-like,19,61,39,121,5.13,5.13,24.79,4.13
12.7,Glycosyl hydrolases family 2 small beta-sandwich domain,12,Glycosyl hydrolase domain-like,1,0,1,0,100.00,0.00,,
129.1,6-phosphogluconate dehydrogenase C-terminal domain-like,129,6-phosphogluconate dehydrogenase C-terminal domain-like,124,973,303,2448,1.32,0.00,1.63,0.08
1.3,DP2 DPBB-1 domain,1,cradle loop barrel,0,6,0,8,,,0.00,0.00
130.1,LEM/SAP HeH motif,130,LEM/SAP HeH motif-like,21,318,39,680,17.95,7.69,3.97,10.29
130.2,PF09905 (DUF2132),130,LEM/SAP HeH motif-like,1,1,1,1,0.00,0.00,0.00,0.00
131.1,HD-domain/PDEase-like,131,PDEase-like,77,767,280,2610,2.50,0.00,2.99,0.08
131.2,Poly A polymerase C-terminal region-like,131,PDEase-like,4,179,6,673,0.00,0.00,0.74,0.00
132.1,Acyl-carrier protein (ACP),132,ACP-like,36,368,47,529,0.00,0.00,0.19,0.76
132.2,Colicin E immunity proteins,132,ACP-like,3,1,3,1,0.00,0.00,0.00,0.00
132.3,Hypothetical protein YjbJ,132,ACP-like,0,1,0,6,,,100.00,0.00
133.1,DBL homology domain (DH-domain),133,DH domain-like,18,341,89,1416,0.00,0.00,0.21,0.28
133.2,Methenyltetrahydrofolate cyclohydrolase-like,133,DH domain-like,4,13,16,32,0.00,0.00,0.00,0.00
135.1,"Transducin (alpha subunit), insertion domain",135,"Transducin (alpha subunit), insertion domain",27,110,79,216,1.27,0.00,7.41,0.00
136.1,Heme-dependent peroxidases,136,Heme-dependent peroxidases,36,446,208,3401,78.85,0.00,85.83,0.26
137.1,A DNA-binding domain in eukaryotic transcription factors,137,A DNA-binding domain in eukaryotic transcription factors,1,39,1,83,0.00,0.00,1.20,0.00
138.1,"DNA polymerase III clamp loader subunits, C-terminal domain",138,"DNA polymerase III clamp loader subunits, C-terminal domain",25,254,56,615,5.36,0.00,2.44,4.72
139.1,Cytochrome c3-like,139,Multiheme cytochromes,34,17,256,139,0.39,0.00,0.72,0.00
139.2,Di-heme elbow motif,139,Multiheme cytochromes,31,38,335,436,1.49,0.30,0.23,0.92
139.3,Photosynthetic reaction centre (cytochrome subunit),139,Multiheme cytochromes,11,2,87,16,3.45,0.00,0.00,0.00
139.4,Outer membrane cytochrome MtrF,139,Multiheme cytochromes,13,2,133,18,0.75,0.00,0.00,0.00
1.4,N-terminal domain of poxin,1,cradle loop barrel,3,1,8,4,25.00,0.00,0.00,0.00
140.1,Anticodon-binding domain of a subclass of class I aminoacyl-tRNA synthetases,140,Anticodon-binding domain of a subclass of class I aminoacyl-tRNA synthetases,21,1403,40,3232,0.00,0.00,1.02,0.19
141.1,Terpenoid synthases,141,Terpenoid synthases,114,1217,523,5701,0.00,0.00,2.16,0.11
142.1,Sigma2 domain of RNA polymerase sigma factors,142,Sigma2 domain-like,15,227,26,427,0.00,0.00,5.39,2.34
142.3,Mitochondrial morphogenesis protein Sld7 C-terminal domain,142,Sigma2 domain-like,0,9,0,18,,,11.11,0.00
143.1,PABC(PABP) domain,143,PABP domain-like,1,38,1,60,0.00,0.00,3.33,0.00
143.2,Ribosomal protein L20,143,PABP domain-like,8,67,12,85,0.00,0.00,0.00,0.00
144.1,PGBD-like,144,PGBD-like,7,111,13,184,53.85,0.00,39.13,2.17
145.1,F-box domain,145,F-box domain,23,2086,57,6007,1.75,0.00,0.38,2.08
